,max,location
holder,0.01981626029274624,147
uml,0.01976677195875524,95
f1,0.019750420069713212,147
intermittent,0.019744122052829254,147
digitalization,0.019731065305357287,86
waves,0.019711312831624098,147
automobile,0.01971050684258056,95
publication,0.019611193181213998,86
advances,0.01959507836865512,76
acquisition,0.019589696365542298,93
epidemic,0.01954460751976558,147
balancing,0.019496268414602922,147
letter,0.01948767266028627,107
rinkeby,0.01948268116650797,147
ids,0.01946317699997366,147
resistant,0.01945303589440881,103
thereof,0.019450506557628918,95
aggregator,0.01944163511738517,147
trades,0.019436069896829986,87
puf,0.019407883822327627,146
concurrent,0.01940745015359222,89
man,0.019360049905210838,107
mainnet,0.0193126904609901,147
tpa,0.0192800156043038,147
silos,0.01924480223733027,147
remain,0.019242466648129383,147
dispatch,0.019202924363139105,147
pay,0.01919880431246036,147
run,0.019185848037072392,147
teams,0.01917628481072229,89
faulty,0.019105097344212504,147
adjustment,0.019079905234350908,98
convolutional,0.019069317650137745,147
losses,0.019061956967090843,86
mind,0.019025321862752777,87
lotteries,0.019025321862752777,87
tag,0.019025321862752777,87
oil,0.019025321862752777,87
achieves,0.019025321862752777,87
surveys,0.019025321862752777,87
validator,0.019025321862752777,87
interact,0.019025321862752777,87
gate,0.019025321862752777,87
aggregators,0.019025321862752777,87
seller,0.019025321862752777,87
quantities,0.019025321862752777,87
digitalisation,0.019025321862752777,87
ethernet,0.019025321862752777,87
dsa,0.019025321862752777,87
hacker,0.019025321862752777,87
schnorr,0.019025321862752777,87
reduces,0.019023431914291435,153
eddsa,0.019009773277325722,91
pcn,0.019009773277325722,91
deposits,0.019009773277325722,91
spite,0.019009773277325722,91
zcash,0.019009773277325722,91
loops,0.019009773277325722,91
milliseconds,0.019009773277325722,91
wastage,0.019009773277325722,91
selfmanagement,0.019009773277325722,91
deception,0.019009773277325722,91
corporation,0.019009773277325722,91
mismatch,0.019009773277325722,91
centralized,0.019009773277325722,91
alternating,0.019009773277325722,91
hijacking,0.019009773277325722,91
quantification,0.019009773277325722,91
pcns,0.019009773277325722,91
advertisement,0.019009773277325722,91
demanding,0.019009773277325722,91
minds,0.019009773277325722,91
continuity,0.019009773277325722,91
admm,0.019009773277325722,91
bidders,0.019009773277325722,91
introduce,0.019009773277325722,91
synchrony,0.019009773277325722,91
paperwork,0.019009773277325722,91
sale,0.019009773277325722,91
responsiveness,0.019009773277325722,91
cyberattack,0.019009773277325722,91
producer,0.019009773277325722,91
multihop,0.019009773277325722,91
fluctuations,0.019009773277325722,91
batteries,0.019009773277325722,91
erasure,0.019009773277325722,91
simulators,0.019009773277325722,91
obligation,0.019009773277325722,91
paradox,0.019009773277325722,91
causal,0.01894763055701657,145
gathering,0.01893102653951951,91
assignments,0.01893102653951951,91
unique,0.01893102653951951,91
continuum,0.01893102653951951,91
organisation,0.01893102653951951,91
nets,0.01893102653951951,91
honesty,0.01893102653951951,91
head,0.01893102653951951,91
curiosity,0.01893102653951951,91
scripting,0.01893102653951951,91
coordinator,0.01893102653951951,91
reconfiguration,0.01893102653951951,91
therapies,0.018922332286139973,95
poverty,0.01888358983470705,95
answers,0.018852314322301337,91
tries,0.018852314322301337,91
pattern,0.018830355134303364,77
evolving,0.018807600632436,95
distances,0.018807600632436,95
abuse,0.018792873518990384,91
abstract,0.018779165885718582,95
scams,0.01873209591244572,87
norms,0.018677487478258384,93
accommodation,0.018644820850066086,147
dpos,0.018639666570103276,147
hazard,0.018635711946368656,95
centrality,0.018579463996164582,147
statement,0.01856291920131177,95
deadline,0.01855520525001582,147
bct,0.018543969799262712,148
tamperresistance,0.01847326874333829,101
concrete,0.01846593502361057,136
footprint,0.01845387025354484,147
convenience,0.01842449467775269,85
monitors,0.0183834666146121,101
sophistication,0.018353813390352233,147
fork,0.018299272490919807,92
relay,0.018288158157741954,96
pathways,0.01827841211847297,147
puzzle,0.0182770410517117,82
dlt,0.01821647653714092,90
inherent,0.018214221047825017,101
multifactor,0.018189566153991754,147
violation,0.01817713113126902,87
monopoly,0.01817713113126902,87
habits,0.01817713113126902,87
speeds,0.01817713113126902,87
broker,0.01817713113126902,87
leasing,0.01817713113126902,87
confidential,0.018175506254776753,145
cyberattacks,0.018162007194316696,148
presentation,0.01814925292706698,87
participatory,0.01814925292706698,87
pkis,0.01814925292706698,87
vm,0.018119535328385006,101
squares,0.018118716199928313,147
amongst,0.018102200471458992,87
denial,0.018096920534523237,108
custody,0.018088948570739487,95
formula,0.018057900820465017,146
cryptoeconomics,0.018043468235868488,97
supplement,0.018042964443330107,147
collusion,0.018034028802694706,95
disadvantage,0.01802053703242021,97
faster,0.01802053703242021,97
intent,0.01801585220365067,90
gradients,0.01801076667611072,95
analyze,0.017974417554387008,96
port,0.01793833557723501,97
coordinate,0.01793833557723501,97
pot,0.01793833557723501,97
america,0.01793833557723501,97
prioritization,0.01793833557723501,97
export,0.01793833557723501,97
apparel,0.01793833557723501,97
se,0.01793833557723501,97
traditional,0.01793833557723501,97
pc,0.01793833557723501,97
settlements,0.01793833557723501,97
request,0.017917308892503602,153
forgery,0.017913302309189295,95
tampering,0.01790288227729739,148
trails,0.017898761197300314,95
collapse,0.017888812405788965,99
ca,0.01785906068406972,147
gartner,0.017849901491165596,95
assurance,0.017849284726650733,90
placement,0.017790782251509613,82
priorities,0.017790782251509613,82
mobileedge,0.017772935726020976,131
api,0.017714089743347962,90
token,0.017685676611208928,95
long,0.01766692605261282,101
taiwan,0.01764622090576903,97
centric,0.01762392591578813,99
rationale,0.017597079318957244,97
hlf,0.017596499277087094,99
green,0.017596499277087094,99
factories,0.01758370381158283,101
arena,0.017581034610866523,96
artifacts,0.017563470570855316,87
filtering,0.017563470570855316,87
appliance,0.01756029219221917,95
transactive,0.01756029219221917,95
floor,0.017553948716209234,120
medicine,0.01753756691332496,95
expense,0.017515196367250293,97
evolutions,0.017515196367250293,97
mgs,0.017515196367250293,97
collectors,0.017515196367250293,97
ports,0.017515196367250293,97
weapon,0.017515196367250293,97
pets,0.017515196367250293,97
iterations,0.017515196367250293,97
roads,0.017515196367250293,97
highlight,0.017515196367250293,97
exception,0.01749763334560062,99
doors,0.01745862163378216,97
attitude,0.017440672815377794,147
combines,0.017436646428956086,99
engagements,0.017433903675701166,97
practical,0.017413335977240176,87
planet,0.017403993388318776,99
reproducibility,0.01740354185434008,87
volunteer,0.01740354185434008,87
personal,0.01740354185434008,87
pillars,0.01738559955822388,147
iiot,0.01738050337208978,149
agenda,0.017370667170951752,93
commit,0.0173430064122641,99
tcpip,0.0173430064122641,99
forking,0.0173430064122641,99
meter,0.01732347899555301,147
multi,0.017283163211523397,98
voter,0.017278738343846196,87
ets,0.01722462250238598,97
display,0.01721980578130174,90
instantiations,0.01721980578130174,90
programme,0.01721980578130174,90
applies,0.01721980578130174,90
behaviours,0.017146900389726986,147
revocation,0.017133952482253963,102
satisfies,0.017095578250193495,97
conformance,0.017095578250193495,97
smartcontracts,0.017095578250193495,97
bases,0.017095578250193495,97
privileges,0.0170900430355531,99
bill,0.0170900430355531,99
conversation,0.0170900430355531,99
sampling,0.017075102413057635,147
skills,0.017026778494073087,82
readers,0.017024510268480623,99
lightning,0.016994784047869103,90
single,0.016978880849215224,90
gps,0.016978880849215224,90
pilots,0.016978880849215224,90
eagriculture,0.016978880849215224,90
arduino,0.016978880849215224,90
x509,0.016978880849215224,90
cocitation,0.016978880849215224,90
pointtopoint,0.016978880849215224,90
equality,0.016978880849215224,90
integrates,0.016978880849215224,90
spend,0.016978880849215224,90
milestones,0.016978880849215224,90
academic,0.016978880849215224,90
bills,0.016978880849215224,90
cognitive,0.016978880849215224,90
cultivation,0.016978880849215224,90
tip,0.016978880849215224,90
district,0.016978880849215224,90
trusts,0.016978880849215224,90
utilisation,0.016978880849215224,90
panacea,0.016978880849215224,90
province,0.016978880849215224,90
ingredients,0.016978880849215224,90
street,0.016978880849215224,90
scarcity,0.016978880849215224,90
exceptions,0.016978880849215224,90
payoff,0.016978880849215224,90
contingency,0.01697356133610074,92
margin,0.01697129399870731,92
mine,0.01697129399870731,92
bitcoinlike,0.01697129399870731,92
prevent,0.016970662147111487,98
empowerment,0.016959440956974325,88
chaincode,0.016949112829665554,147
entertainment,0.016948072656893364,95
heat,0.016914722920576504,136
loopholes,0.016898286002653883,147
dapps,0.016885096921496246,102
editorial,0.016847612085189086,91
pace,0.016847612085189086,91
achievements,0.016847612085189086,91
scholarship,0.016847612085189086,91
loans,0.0168047219564355,91
multipliers,0.0168047219564355,91
ondemand,0.0168047219564355,91
monetization,0.0168047219564355,91
move,0.0168047219564355,91
der,0.0168047219564355,91
repair,0.016789796364591363,92
bits,0.01678750382712789,92
susceptibility,0.01678750382712789,92
doubts,0.01678750382712789,92
expenses,0.01678750382712789,92
indicator,0.01678750382712789,92
disk,0.01678750382712789,92
merchandise,0.016785210976552466,92
operate,0.016785210976552466,92
drive,0.016785210976552466,92
school,0.016785210976552466,92
geolocation,0.016785210976552466,92
solver,0.016785210976552466,92
qualitative,0.016785210976552466,92
clientserver,0.016785210976552466,92
promotes,0.016785210976552466,92
mas,0.016785210976552466,92
traction,0.016785210976552466,92
flooding,0.016785210976552466,92
interpolation,0.016785210976552466,92
premium,0.016785210976552466,92
white,0.016785210976552466,92
centres,0.016785210976552466,92
inverter,0.016785210976552466,92
blackbox,0.016785210976552466,92
comparative,0.016785210976552466,92
devicetodevice,0.016785210976552466,92
developing,0.016785210976552466,92
trip,0.016785210976552466,92
scandals,0.016785210976552466,92
restrictions,0.016781889301245793,91
anything,0.016781889301245793,91
ivs,0.01678180133094178,98
streams,0.016771480767708673,147
accesses,0.016753988064726232,90
plays,0.016753988064726232,90
interplay,0.016753988064726232,90
gaming,0.016753988064726232,90
laboratories,0.016753988064726232,90
machinetomachine,0.016753988064726232,90
copies,0.016737289281727723,91
google,0.016737289281727723,91
delegation,0.016737289281727723,91
words,0.01672990358661368,92
backend,0.016699424994920192,92
reengineering,0.016679419239253465,97
mesh,0.016679419239253465,97
educators,0.016679419239253465,97
plant,0.016651861185100203,95
registries,0.01665050514608012,91
bwh,0.01664820517885971,88
elliptic,0.01664820517885971,88
corner,0.01664820517885971,88
tomorrow,0.01664820517885971,88
wherein,0.01664820517885971,88
threads,0.01664820517885971,88
phrs,0.01664820517885971,88
grants,0.01664820517885971,88
fidelity,0.01664820517885971,88
neuron,0.01664820517885971,88
plain,0.01664820517885971,88
drops,0.01664820517885971,88
abs,0.01664820517885971,88
permit,0.01664820517885971,88
csp,0.01664820517885971,88
estimate,0.01664820517885971,88
perform,0.01664820517885971,88
mail,0.01664820517885971,88
leverage,0.01664820517885971,88
reviewers,0.01664820517885971,88
filecoin,0.01664820517885971,88
automated,0.01664820517885971,88
affordability,0.01664820517885971,88
courts,0.01664820517885971,88
critical,0.01664820517885971,88
passports,0.01664820517885971,88
allows,0.01664820517885971,88
solves,0.01664820517885971,88
lawyers,0.01664820517885971,88
humidity,0.01664820517885971,88
named,0.01664820517885971,88
deviations,0.01664820517885971,88
square,0.01664820517885971,88
afterwards,0.01664820517885971,88
bigchaindb,0.01664820517885971,88
leaders,0.016641291126360463,92
forum,0.016631986279720967,87
staff,0.01662692339698191,92
achievement,0.016610058619595105,90
kernel,0.016585695057365662,99
b2b,0.016585695057365662,99
terminology,0.0165772711936881,97
conception,0.016569611367038876,93
bounty,0.016566420910947968,70
wavelet,0.016566420910947968,70
broadband,0.016566420910947968,70
compare,0.016566420910947968,70
archetypes,0.016566420910947968,70
ambiguity,0.016566420910947968,70
reader,0.016566420910947968,70
hour,0.016566420910947968,70
discourses,0.016566420910947968,70
defence,0.016566420910947968,70
fifth,0.016566420910947968,70
optimisation,0.016566420910947968,70
snapshots,0.016566420910947968,70
stone,0.016566420910947968,70
spam,0.016566420910947968,70
backgrounds,0.016566420910947968,70
traversal,0.016566420910947968,70
intentions,0.016566420910947968,70
manet,0.016566420910947968,70
purchases,0.016566420910947968,70
hindrances,0.016566420910947968,70
examinations,0.016566420910947968,70
anonymous,0.016566420910947968,70
prominence,0.016566420910947968,70
coffee,0.016566420910947968,70
factorization,0.016566420910947968,70
clauses,0.016566420910947968,70
suggestion,0.016566420910947968,70
heights,0.016566420910947968,70
demo,0.016566420910947968,70
homomorphic,0.016566420910947968,70
focuses,0.016566420910947968,70
onion,0.016566420910947968,70
shop,0.016566420910947968,70
endpoints,0.016566420910947968,70
faulttolerant,0.016566420910947968,70
mitm,0.016566420910947968,70
profession,0.016566420910947968,70
populations,0.016566420910947968,70
lenders,0.016566420910947968,70
boundary,0.016566420910947968,70
nextgeneration,0.016566420910947968,70
belongs,0.016566420910947968,70
expressions,0.01652934082366101,90
fluid,0.01651086510711972,90
vanet,0.016500768684573622,101
motive,0.016473223541913287,105
necessity,0.016450255590510856,95
representatives,0.016446364425207086,92
d2d,0.016446364425207086,92
interconnection,0.016439123321832838,101
dl,0.01643415352128935,147
theorem,0.016370197105668213,97
korea,0.01636875733933878,70
videos,0.016354537653611032,90
misuse,0.0163379335458999,88
default,0.01632180421687529,91
posts,0.016304938531501917,90
wifi,0.016266658931751617,97
dilemma,0.016259212337911496,91
comfort,0.01622853098015403,92
slice,0.01622664887758331,98
panel,0.01614849969341671,97
someone,0.016110349807199994,107
homes,0.016108148058533157,98
second,0.016099509203052663,79
tangle,0.01607803133066219,122
dos,0.016048689253778278,147
partnerships,0.016033843685814442,99
defined,0.016028832997148513,115
leak,0.0160269696710848,88
neutrality,0.0160269696710848,88
distrust,0.01601722952285809,147
externalities,0.01601342429504567,99
pos,0.016012801599790273,133
telemedicine,0.016011870010459017,88
hubs,0.01599882639672881,92
dependability,0.015982103876734956,87
experts,0.015978842890892773,148
federal,0.015957175905653462,97
specificity,0.015956941733636713,96
learner,0.015956941733636713,96
marine,0.015956941733636713,96
misbehavior,0.015956941733636713,96
reductions,0.015956941733636713,96
twins,0.01594694176949773,90
signs,0.015943930300267358,88
aka,0.015943930300267358,88
economic,0.015943930300267358,88
packages,0.015943930300267358,88
cybercrime,0.015943930300267358,88
shamir,0.015943930300267358,88
portion,0.015943930300267358,88
first,0.015943930300267358,88
include,0.015943930300267358,88
unified,0.015943930300267358,88
journal,0.015943930300267358,88
player,0.015943930300267358,88
taxation,0.015943930300267358,88
supplychain,0.015943930300267358,88
federated,0.01593257460767324,146
disposal,0.01591007290707504,145
scene,0.015909198389901045,101
answer,0.015909170833286905,88
enhancements,0.01590538080207905,96
couple,0.01589570867118441,105
flight,0.015895276425380897,92
disruptions,0.01588387218251918,90
drone,0.015864505517588275,132
ds,0.015836087349153236,96
alerts,0.015836087349153236,96
aadhar,0.015836087349153236,96
ann,0.015836087349153236,96
counterpart,0.015836087349153236,96
prescription,0.015836087349153236,96
injury,0.015836087349153236,96
smartcontract,0.015836087349153236,96
contradictions,0.015836087349153236,96
ciphertexts,0.015836087349153236,96
truthfulness,0.015836087349153236,96
euros,0.015836087349153236,96
mqtt,0.015836087349153236,96
enduser,0.015794900311078174,102
obligations,0.015780721121605806,99
merchants,0.015780003527812815,109
neural,0.015759372308737956,142
stores,0.01575178583597628,146
frontiers,0.01572017993635556,102
prover,0.015677790422900573,97
analysts,0.015677645024137026,91
ambient,0.015676555701967614,136
matters,0.01565068742680353,136
whole,0.015648708345703855,87
least,0.015647476125744315,147
antenna,0.01563210713198007,136
dlts,0.01563064729580281,90
cameras,0.015616627889061308,92
conferences,0.015611370392053034,97
equivalence,0.01561007380042861,88
converge,0.015597083015052183,120
evoting,0.015539941807840109,70
firms,0.015529807529987569,148
unemployment,0.015521491400892528,102
quo,0.015518428636137786,90
hub,0.01549983808471613,92
ponzi,0.015495652860571286,92
sensory,0.015495652860571286,92
membership,0.0154876781614625,98
outsourcing,0.015481201128449765,92
trajectories,0.015473411170273607,96
divide,0.015473411170273607,96
graphics,0.015473411170273607,96
insecurity,0.015441371911061126,92
lands,0.015430014993469139,119
exposure,0.015429685276776213,91
leaks,0.01542697070291114,90
obfuscation,0.015407269383004636,82
programmes,0.015407269383004636,82
telecom,0.015381184654864629,88
go,0.015377313887721178,107
co2,0.015374764022794713,119
ioe,0.015353741610652198,96
manets,0.015353741610652198,96
insufficient,0.015353741610652198,96
pain,0.015353741610652198,96
repetition,0.015353741610652198,96
fundraising,0.015353741610652198,96
sha,0.015353741610652198,96
report,0.015343705657573595,80
opening,0.015342691726760336,97
spark,0.015326066327628842,90
starting,0.015326066327628842,90
launch,0.015326066327628842,90
connotation,0.015326066327628842,90
ethics,0.015303488216757626,90
sri,0.015274986556714911,146
cps,0.015243533511071581,98
developer,0.015242854648015985,88
creator,0.01524050706159385,93
exploratory,0.015234093185056216,70
window,0.015230617215690615,104
verifies,0.015227379646385935,113
robust,0.015201173783030621,120
indices,0.015180167176946964,90
elicitation,0.015174473300517405,93
uptake,0.015174473300517405,93
sustainable,0.015174473300517405,93
territory,0.015174473300517405,93
investigators,0.015174473300517405,93
lottery,0.015174473300517405,93
prefix,0.015174473300517405,93
threat,0.015153094145467994,85
m2m,0.015129518982227157,90
voice,0.015127848053608195,101
website,0.01511926179293908,96
certainty,0.015117077729955821,90
eye,0.015108428471965217,93
asymmetric,0.015108428471965217,93
v2x,0.015108428471965217,93
implementing,0.015108428471965217,93
kafka,0.015108428471965217,93
canada,0.015108428471965217,93
mimo,0.015108428471965217,93
subsystems,0.015108428471965217,93
qualityofservice,0.015108428471965217,93
terrorism,0.015108428471965217,93
multiplexing,0.015108428471965217,93
vcs,0.015108428471965217,93
fulfillment,0.015108428471965217,93
evasion,0.015108428471965217,93
baas,0.015108428471965217,93
consensuses,0.015108428471965217,93
aodv,0.015108428471965217,93
kanonymity,0.015108428471965217,93
interacting,0.015108428471965217,93
consuming,0.015108428471965217,93
metrology,0.015108428471965217,93
denmark,0.015108428471965217,93
winner,0.015108428471965217,93
tourist,0.015108428471965217,93
interchange,0.015108428471965217,93
taxi,0.015108428471965217,93
lock,0.015108428471965217,93
ssl,0.015108428471965217,93
playground,0.015108428471965217,93
rankings,0.015108428471965217,93
forth,0.015108428471965217,93
payoffs,0.015108428471965217,93
generator,0.015094928830232958,87
stackelberg,0.01507917851969154,101
warehouse,0.01506420922944785,93
researches,0.015055044546281532,91
mitigation,0.01503440964138266,99
fourth,0.015032580485181546,107
recording,0.015004654057526594,97
instruction,0.015000745074806612,96
forecast,0.014997028072609745,147
gamification,0.014994423306054154,145
multisource,0.014971182307756785,104
vaccines,0.01496051178578623,145
nfv,0.014925259187829438,110
originality,0.014893471249813712,93
profitability,0.014887190715922536,90
depends,0.014882226163361897,96
practicality,0.0148787405666538,146
moment,0.014844803920582779,90
teaching,0.014837160604561537,90
counterfeit,0.014813230585687566,92
verifier,0.01479306453548673,147
falsification,0.014759236377318158,143
derivation,0.014759032592602153,145
renewal,0.014747801143691114,102
accident,0.014742271998458466,107
discipline,0.01473655354783484,90
versioning,0.01473090088433101,146
myriad,0.014728773068684878,95
crowdsensing,0.01472436828480679,90
reimbursement,0.014695538848316057,146
issuers,0.014688610599380592,99
ln,0.014674677463215675,102
informatics,0.01467075667933453,92
traces,0.014667510322525645,92
sql,0.014667510322525645,92
books,0.014667510322525645,92
openstack,0.014664263666110448,92
pursuit,0.014664263666110448,92
breadth,0.014664263666110448,92
cpss,0.014664263666110448,92
seed,0.014664263666110448,92
lifestyle,0.01465724923820321,88
nbiot,0.01465724923820321,88
operational,0.01465724923820321,88
texts,0.014654764816670478,97
expenditure,0.014644949726595738,95
persons,0.014624059564268392,93
competitions,0.01459747593422588,146
experimentation,0.014573592679736935,101
fit,0.014566562137998985,90
matching,0.014556667457741757,51
ordering,0.014556667457741757,51
children,0.014555016537977385,102
imbalance,0.014547857375994637,147
journey,0.014544946230238932,88
spillover,0.014543465940612314,146
gb,0.01452999399624805,93
constraints,0.014528006118382182,79
frauds,0.014515042125042052,98
voltage,0.014483342349470744,92
timeliness,0.014468727047820842,93
validators,0.014465043290357313,88
generators,0.014422857877214606,101
transit,0.014421057520748912,96
curriculum,0.014416892802362533,93
inter,0.014411922020934472,146
universities,0.014410983105786982,90
loyalty,0.014399400076081047,93
inefficiencies,0.014388663948297855,93
ouroboros,0.014358075730250656,103
cap,0.014339332760287047,146
gateways,0.014326271342320627,93
complexities,0.014325453069972831,97
sentiment,0.014323810936415677,70
erc20,0.014295591470228672,96
counting,0.014285844566793368,103
overload,0.014274944826596239,146
literacy,0.014267892280408609,145
thesis,0.014259323760455751,103
weakness,0.014247677778952365,96
monero,0.014245126134386426,82
b5g,0.01424349090288386,143
terminal,0.01423186820837447,92
prevents,0.014221857309104127,88
urbanization,0.01415497206846817,93
liveness,0.014134321486122063,88
classroom,0.014122314615524694,97
debates,0.014118580522793604,102
entry,0.0141143241754212,92
probabilities,0.014107935977934569,93
commitments,0.014097801844543855,82
interception,0.014087949918216212,146
uniqueness,0.014085849873105119,96
blockchainenabled,0.014068184597691937,145
facilities,0.014045353846093131,146
workflows,0.01403281305462086,97
russia,0.014013407261673183,101
identifier,0.01399079509235066,105
wind,0.013933101922072916,92
tables,0.013927657738234801,88
beyond,0.013927657738234801,88
violations,0.013920709358031,88
directed,0.013892169724012797,146
detector,0.013870918426276586,96
endeavors,0.013826640059866219,146
standpoint,0.013826314249407157,97
infection,0.0138175058675069,147
factory,0.013807571447636845,88
instrumentation,0.013787926167741217,107
vietnam,0.013785221819295515,107
slot,0.013772912438021511,146
academicians,0.013720373710370638,135
mass,0.013716259159815301,76
printing,0.01371123670757216,70
co,0.013707581557249769,146
diverse,0.013699424396779064,97
causes,0.013687124716345806,115
avoids,0.013681633599910314,146
provisioning,0.013672452440029452,92
hierarchy,0.013664918134033413,91
notation,0.013664918134033413,91
turingcomplete,0.013653023224530164,98
tensor,0.013653023224530164,98
circle,0.013653023224530164,98
prescriptions,0.013644468165795483,146
priority,0.013641615436568704,100
verify,0.01363450979364644,146
whilst,0.013597335331380037,93
routes,0.013541696126523624,136
emerges,0.013520847038465272,98
clinic,0.013520847038465272,98
measuring,0.013520847038465272,98
submissions,0.013520847038465272,98
convolution,0.013520847038465272,98
deploying,0.013520847038465272,98
impediments,0.013520847038465272,98
parallelization,0.013520847038465272,98
analyzer,0.013520847038465272,98
biot,0.013520847038465272,98
discrepancies,0.013520847038465272,98
av,0.013520847038465272,98
header,0.013520847038465272,98
wait,0.013520847038465272,98
enclave,0.013520847038465272,98
tablets,0.013520847038465272,98
scalable,0.013520847038465272,98
dogecoin,0.013520847038465272,98
subgroup,0.013520847038465272,98
scm,0.013516483639570837,119
publisher,0.013509428006459915,146
pseudoanonymity,0.013469144165877911,105
subsidies,0.013469144165877911,105
mediator,0.013452777462612597,107
brokerage,0.013450330698830325,105
news,0.013446913556078317,70
interruption,0.013440052562639363,146
kyc,0.013438727708202312,93
infancy,0.013430555215796716,97
emr,0.01341363709575913,93
transmit,0.013407925961683845,146
legal,0.013389739984090055,96
reporting,0.01328419694442316,93
streaming,0.013282520252500481,146
controllability,0.013277658479488794,102
registrations,0.013253030917856264,146
logics,0.013251181386867903,93
charges,0.01323338987028427,101
oracles,0.013233241966285449,102
park,0.013203627204301741,112
signer,0.013198902634107725,98
cyberspace,0.013192497388296429,93
researcher,0.013184587712597267,98
warming,0.01318003115707431,146
spots,0.013161137465147786,103
partitioning,0.013143930348066865,104
shops,0.01313177446018089,101
tempering,0.01313177446018089,101
crash,0.01313177446018089,101
renter,0.01313177446018089,101
supremacy,0.01313177446018089,101
analytic,0.01313177446018089,101
offices,0.01313177446018089,101
writers,0.01313177446018089,101
house,0.013117422961469664,107
legality,0.013109618453242652,146
interventions,0.013109440051826666,145
percentage,0.013098542509003743,120
commands,0.013080471408234495,98
readability,0.013074309787909086,104
incoming,0.013073563325733045,104
trending,0.013067175849320918,98
generality,0.013067175849320918,98
child,0.013067175849320918,98
accountants,0.013067175849320918,98
clinicians,0.013067175849320918,98
subsets,0.013067175849320918,98
medline,0.013058601530724506,145
certifications,0.013020709396017837,120
employee,0.012999530052073466,98
python,0.012994167195930557,147
interval,0.01299374814022119,93
real,0.012993404844479067,101
versatile,0.012993404844479067,101
viruses,0.012993404844479067,101
import,0.012993404844479067,101
happens,0.012993404844479067,101
ranges,0.012993404844479067,101
abac,0.012991797364476749,96
surplus,0.01293611310576904,97
ciphertextpolicy,0.012926760746601733,98
intruder,0.012920519893556208,113
petri,0.0129179043872654,100
xplore,0.01291739776367116,145
biology,0.012887671207253317,104
vendor,0.012871896410312457,88
smarter,0.012855163522599886,101
meantime,0.012855163522599886,101
gaps,0.012842650502532488,150
otp,0.012795166451148865,108
caching,0.01278254801212057,120
aircraft,0.012781305656239087,144
buyers,0.012781284055027878,146
verifications,0.012773222917050802,144
commodities,0.012763801334010989,95
rotation,0.012759396917410586,146
enthusiasts,0.012748018245445893,98
kingdom,0.012748018245445893,98
guideline,0.012748018245445893,98
cargo,0.012743950918285772,105
incurs,0.012735580814860632,110
prerequisites,0.012733410125265807,97
wine,0.012719786627936259,131
net,0.012717889149489497,122
practitioner,0.012717050230945541,101
bot,0.012680903879940506,98
destruction,0.012678942976319626,145
improves,0.012678936457389869,101
fire,0.01267298859611242,146
doctors,0.012663958360571268,147
qos,0.012661661156967284,117
antecedents,0.012643475581782975,145
url,0.012616736309032732,98
competency,0.012598623928921691,98
annotation,0.012579982772655719,82
devops,0.012579982772655719,82
particular,0.012579982772655719,82
thresholds,0.012579982772655719,82
concise,0.012579982772655719,82
workplace,0.012579982772655719,82
merging,0.012579982772655719,82
notification,0.01257700459022781,89
bond,0.012575164464154147,99
storages,0.012575164464154147,99
gene,0.012572971150836602,146
renewables,0.0125705875872403,146
subsystem,0.012557293938777496,101
bayes,0.012557293938777496,101
dangers,0.012557293938777496,101
auto,0.012557293938777496,101
battlefield,0.012533540436686239,99
partnership,0.012531137716780251,146
soc,0.012528159010483975,109
low,0.012522460361243893,122
promising,0.012518538280369024,90
insecure,0.012516814490765773,107
arrangements,0.012512805028996685,108
bias,0.012511900271519459,108
tps,0.012508369037646625,147
energies,0.012497795927994052,101
mcs,0.012493636161429816,111
cancellation,0.012488757236308318,146
gain,0.012478704677298074,119
smartpls,0.012471174162131525,146
official,0.012442603963972464,99
quick,0.012442603963972464,99
ci,0.012442603963972464,99
azure,0.012442603963972464,99
nuances,0.012442603963972464,99
travelling,0.012442603963972464,99
sdgs,0.012442603963972464,99
binance,0.012442603963972464,99
reentrancy,0.012442603963972464,99
grade,0.012442603963972464,99
artificial,0.01244054508476394,97
middleman,0.012437808851345582,101
routers,0.012427539139102738,101
zones,0.012427157330751904,97
medication,0.012423761944450568,99
houses,0.012416675976992052,91
insertion,0.01239923011351106,122
sidechain,0.012392507345611505,145
everything,0.012381016153899511,98
negotiation,0.01235540140723312,59
acyclic,0.012349249588794324,146
lca,0.012348542388381125,143
onchain,0.012338594964154286,103
esc,0.012337809220822352,143
sidechains,0.012332218559646675,110
stateoftheart,0.012303809030455883,102
chosen,0.01230032023543496,98
competence,0.01230032023543496,98
death,0.012298491279095464,110
ballots,0.01229378466788231,98
countless,0.012283980775324162,146
xrp,0.012283858723342788,119
bonds,0.012271631608116135,146
responsibilities,0.012251921445246826,146
inequality,0.012248081418600834,88
vaccination,0.012244472487310963,145
vectors,0.012228846161530948,146
corda,0.012216778929966952,99
rsus,0.012208390776822595,93
ensures,0.012171998508681947,146
detectors,0.012169478670850548,98
andor,0.012148027576196374,93
diplomas,0.012084485321209528,99
conformity,0.012084485321209528,99
radar,0.012084485321209528,99
police,0.012084485321209528,99
scada,0.012084485321209528,99
pca,0.012084485321209528,99
propose,0.012084485321209528,99
recordings,0.012084485321209528,99
phishing,0.012084485321209528,99
donors,0.012084485321209528,99
ch,0.012082766265923523,101
multicriteria,0.01206284000521325,101
bioinformatics,0.012049609290687208,104
cybercriminals,0.012049609290687208,104
